iso_code,name_fr,continent,date,new_cases_smoothed_per_million
BRA,Brésil,South America,2020-06-05,121.381
BRA,Brésil,South America,2020-06-06,117.215
BRA,Brésil,South America,2020-06-07,118.897
BRA,Brésil,South America,2020-06-08,121.623
BRA,Brésil,South America,2020-06-09,123.744
BRA,Brésil,South America,2020-06-10,126.62
BRA,Brésil,South America,2020-06-11,126.275
BRA,Brésil,South America,2020-06-12,123.017
BRA,Brésil,South America,2020-06-13,119.407
BRA,Brésil,South America,2020-06-14,118.196
BRA,Brésil,South America,2020-06-15,121.552
BRA,Brésil,South America,2020-06-16,123.452
BRA,Brésil,South America,2020-06-17,122.965
BRA,Brésil,South America,2020-06-18,117.825
BRA,Brésil,South America,2020-06-19,137.174
BRA,Brésil,South America,2020-06-20,145.885
BRA,Brésil,South America,2020-06-21,144.979
BRA,Brésil,South America,2020-06-22,146.647
BRA,Brésil,South America,2020-06-23,149.684
BRA,Brésil,South America,2020-06-24,156.766
BRA,Brésil,South America,2020-06-25,168.001
BRA,Brésil,South America,2020-06-26,162.685
BRA,Brésil,South America,2020-06-27,165.391
BRA,Brésil,South America,2020-06-28,175.28
BRA,Brésil,South America,2020-06-29,175.9
BRA,Brésil,South America,2020-06-30,172.143
BRA,Brésil,South America,2020-07-01,174.823
BRA,Brésil,South America,2020-07-02,180.618
BRA,Brésil,South America,2020-07-03,177.501
BRA,Brésil,South America,2020-07-04,176.984
BRA,Brésil,South America,2020-07-05,174.01
BRA,Brésil,South America,2020-07-06,171.44
BRA,Brésil,South America,2020-07-07,179.142
BRA,Brésil,South America,2020-07-08,177.703
BRA,Brésil,South America,2020-07-09,174.016
BRA,Brésil,South America,2020-07-10,175.915
BRA,Brésil,South America,2020-07-11,176.654
BRA,Brésil,South America,2020-07-12,175.834
BRA,Brésil,South America,2020-07-13,175.872
BRA,Brésil,South America,2020-07-14,173.555
BRA,Brésil,South America,2020-07-15,170.432
BRA,Brésil,South America,2020-07-16,172.303
BRA,Brésil,South America,2020-07-17,164.997
BRA,Brésil,South America,2020-07-18,157.946
BRA,Brésil,South America,2020-07-19,157.071
BRA,Brésil,South America,2020-07-20,157.051
BRA,Brésil,South America,2020-07-21,156.481
BRA,Brésil,South America,2020-07-22,175.256
BRA,Brésil,South America,2020-07-23,185.04
BRA,Brésil,South America,2020-07-24,199.634
BRA,Brésil,South America,2020-07-25,214.833
BRA,Brésil,South America,2020-07-26,215.538
BRA,Brésil,South America,2020-07-27,217.572
BRA,Brésil,South America,2020-07-28,217.443
BRA,Brésil,South America,2020-07-29,218.259
BRA,Brésil,South America,2020-07-30,216.831
BRA,Brésil,South America,2020-07-31,214.474
BRA,Brésil,South America,2020-08-01,210.606
BRA,Brésil,South America,2020-08-02,211.427
BRA,Brésil,South America,2020-08-03,206.963
BRA,Brésil,South America,2020-08-04,214.212
BRA,Brésil,South America,2020-08-05,206.2
BRA,Brésil,South America,2020-08-06,203.042
BRA,Brésil,South America,2020-08-07,201.595
BRA,Brésil,South America,2020-08-08,204.672
BRA,Brésil,South America,2020-08-09,202.797
BRA,Brésil,South America,2020-08-10,206.431
BRA,Brésil,South America,2020-08-11,206.805
BRA,Brésil,South America,2020-08-12,205.463
BRA,Brésil,South America,2020-08-13,210.136
BRA,Brésil,South America,2020-08-14,210.414
BRA,Brésil,South America,2020-08-15,204.772
BRA,Brésil,South America,2020-08-16,204.833
BRA,Brésil,South America,2020-08-17,203.036
BRA,Brésil,South America,2020-08-18,200.095
BRA,Brésil,South America,2020-08-19,196.158
BRA,Brésil,South America,2020-08-20,186.233
BRA,Brésil,South America,2020-08-21,172.597
BRA,Brésil,South America,2020-08-22,178.28
BRA,Brésil,South America,2020-08-23,178.495
BRA,Brésil,South America,2020-08-24,176.953
BRA,Brésil,South America,2020-08-25,176.516
BRA,Brésil,South America,2020-08-26,175.08
BRA,Brésil,South America,2020-08-27,174.349
BRA,Brésil,South America,2020-08-28,183.124
BRA,Brésil,South America,2020-08-29,177.289
BRA,Brésil,South America,2020-08-30,172.408
BRA,Brésil,South America,2020-08-31,191.819
BRA,Brésil,South America,2020-09-01,188.812
BRA,Brésil,South America,2020-09-02,188.659
BRA,Brésil,South America,2020-09-03,188.349
BRA,Brésil,South America,2020-09-04,192.886
BRA,Brésil,South America,2020-09-05,186.064
BRA,Brésil,South America,2020-09-06,184.963
BRA,Brésil,South America,2020-09-07,160.978
BRA,Brésil,South America,2020-09-08,141.905
BRA,Brésil,South America,2020-09-09,134.432
BRA,Brésil,South America,2020-09-10,132.271
BRA,Brésil,South America,2020-09-11,127.939
BRA,Brésil,South America,2020-09-12,129.501
BRA,Brésil,South America,2020-09-13,129.667
BRA,Brésil,South America,2020-09-14,132.948
BRA,Brésil,South America,2020-09-15,147.986
BRA,Brésil,South America,2020-09-16,148.66
BRA,Brésil,South America,2020-09-17,145.801
BRA,Brésil,South America,2020-09-18,143.166
BRA,Brésil,South America,2020-09-19,142.853
BRA,Brésil,South America,2020-09-20,143.942
BRA,Brésil,South America,2020-09-21,142.77
BRA,Brésil,South America,2020-09-22,140.533
BRA,Brésil,South America,2020-09-23,115.787
BRA,Brésil,South America,2020-09-24,135.973
BRA,Brésil,South America,2020-09-25,130.673
BRA,Brésil,South America,2020-09-26,127.528
BRA,Brésil,South America,2020-09-27,126.136
BRA,Brésil,South America,2020-09-28,125.964
BRA,Brésil,South America,2020-09-29,125.113
BRA,Brésil,South America,2020-09-30,147.57
BRA,Brésil,South America,2020-10-01,127.285
BRA,Brésil,South America,2020-10-02,105.839
BRA,Brésil,South America,2020-10-03,126.917
BRA,Brésil,South America,2020-10-04,122.977
BRA,Brésil,South America,2020-10-05,122.165
BRA,Brésil,South America,2020-10-06,128.783
BRA,Brésil,South America,2020-10-07,127.533
BRA,Brésil,South America,2020-10-08,121.883
BRA,Brésil,South America,2020-10-09,140.328
BRA,Brésil,South America,2020-10-10,118.155
BRA,Brésil,South America,2020-10-11,120.766
BRA,Brésil,South America,2020-10-12,118.403
BRA,Brésil,South America,2020-10-13,97.107
BRA,Brésil,South America,2020-10-14,94.205
BRA,Brésil,South America,2020-10-15,94.724
BRA,Brésil,South America,2020-10-16,97.057
BRA,Brésil,South America,2020-10-17,95.251
BRA,Brésil,South America,2020-10-18,86.956
BRA,Brésil,South America,2020-10-19,99.01
BRA,Brésil,South America,2020-10-20,107.752
BRA,Brésil,South America,2020-10-21,106.128
BRA,Brésil,South America,2020-10-22,103.664
BRA,Brésil,South America,2020-10-23,103.068
BRA,Brésil,South America,2020-10-24,105.028
BRA,Brésil,South America,2020-10-25,114.097
BRA,Brésil,South America,2020-10-26,106.946
BRA,Brésil,South America,2020-10-27,111.355
BRA,Brésil,South America,2020-10-28,113.916
BRA,Brésil,South America,2020-10-29,114.755
BRA,Brésil,South America,2020-10-30,109.551
BRA,Brésil,South America,2020-10-31,104.152
BRA,Brésil,South America,2020-11-01,101.872
BRA,Brésil,South America,2020-11-02,97.016
BRA,Brésil,South America,2020-11-03,84.956
BRA,Brésil,South America,2020-11-04,81.829
BRA,Brésil,South America,2020-11-05,64.284
BRA,Brésil,South America,2020-11-06,76.969
BRA,Brésil,South America,2020-11-07,79.276
BRA,Brésil,South America,2020-11-08,79.581
BRA,Brésil,South America,2020-11-09,81.205
BRA,Brésil,South America,2020-11-10,89.357
BRA,Brésil,South America,2020-11-11,105.943
BRA,Brésil,South America,2020-11-12,128.742
BRA,Brésil,South America,2020-11-13,120.619
BRA,Brésil,South America,2020-11-14,131.323
BRA,Brésil,South America,2020-11-15,133.729
BRA,Brésil,South America,2020-11-16,135.379
BRA,Brésil,South America,2020-11-17,142.987
BRA,Brésil,South America,2020-11-18,133.199
BRA,Brésil,South America,2020-11-19,134.541
BRA,Brésil,South America,2020-11-20,140.809
BRA,Brésil,South America,2020-11-21,136.988
BRA,Brésil,South America,2020-11-22,140
BRA,Brésil,South America,2020-11-23,141.906
BRA,Brésil,South America,2020-11-24,139.087
BRA,Brésil,South America,2020-11-25,148.367
BRA,Brésil,South America,2020-11-26,149.506
BRA,Brésil,South America,2020-11-27,146.639
BRA,Brésil,South America,2020-11-28,159.61
BRA,Brésil,South America,2020-11-29,163.544
BRA,Brésil,South America,2020-11-30,166.858
BRA,Brésil,South America,2020-12-01,180.171
BRA,Brésil,South America,2020-12-02,181.491
BRA,Brésil,South America,2020-12-03,190.108
BRA,Brésil,South America,2020-12-04,198.679
BRA,Brésil,South America,2020-12-05,192.823
BRA,Brésil,South America,2020-12-06,194.097
BRA,Brésil,South America,2020-12-07,193.582
BRA,Brésil,South America,2020-12-08,193.702
BRA,Brésil,South America,2020-12-09,196.115
BRA,Brésil,South America,2020-12-10,198.072
BRA,Brésil,South America,2020-12-11,203.143
BRA,Brésil,South America,2020-12-12,203.607
BRA,Brésil,South America,2020-12-13,200.557
BRA,Brésil,South America,2020-12-14,203.798
BRA,Brésil,South America,2020-12-15,198.287
BRA,Brésil,South America,2020-12-16,209.794
BRA,Brésil,South America,2020-12-17,220.869
BRA,Brésil,South America,2020-12-18,219.603
BRA,Brésil,South America,2020-12-19,223.822
BRA,Brésil,South America,2020-12-20,226.255
BRA,Brésil,South America,2020-12-21,226.138
BRA,Brésil,South America,2020-12-22,234.413
BRA,Brésil,South America,2020-12-23,218.365
BRA,Brésil,South America,2020-12-24,210.705
BRA,Brésil,South America,2020-12-25,191.934
BRA,Brésil,South America,2020-12-26,169.802
BRA,Brésil,South America,2020-12-27,165.12
BRA,Brésil,South America,2020-12-28,162.115
BRA,Brésil,South America,2020-12-29,164.478
BRA,Brésil,South America,2020-12-30,170.496
BRA,Brésil,South America,2020-12-31,169.383
BRA,Brésil,South America,2021-01-01,169.377
BRA,Brésil,South America,2021-01-02,168.423
BRA,Brésil,South America,2021-01-03,167.658
BRA,Brésil,South America,2021-01-04,167.294
BRA,Brésil,South America,2021-01-05,165.903
BRA,Brésil,South America,2021-01-06,171.132
BRA,Brésil,South America,2021-01-07,192.014
BRA,Brésil,South America,2021-01-08,210.449
BRA,Brésil,South America,2021-01-09,241.676
BRA,Brésil,South America,2021-01-10,250.044
BRA,Brésil,South America,2021-01-11,253.953
BRA,Brésil,South America,2021-01-12,258.91
BRA,Brésil,South America,2021-01-13,257.209
BRA,Brésil,South America,2021-01-14,243.711
BRA,Brésil,South America,2021-01-15,255.246
BRA,Brésil,South America,2021-01-16,254.76
BRA,Brésil,South America,2021-01-17,256.943
BRA,Brésil,South America,2021-01-18,255.497
BRA,Brésil,South America,2021-01-19,254.199
BRA,Brésil,South America,2021-01-20,256.542
BRA,Brésil,South America,2021-01-21,250.736
BRA,Brésil,South America,2021-01-22,242.237
BRA,Brésil,South America,2021-01-23,242.752
BRA,Brésil,South America,2021-01-24,239.582
BRA,Brésil,South America,2021-01-25,241.696
BRA,Brésil,South America,2021-01-26,241.608
BRA,Brésil,South America,2021-01-27,241.026
BRA,Brésil,South America,2021-01-28,242.836
BRA,Brésil,South America,2021-01-29,245.036
BRA,Brésil,South America,2021-01-30,242.434
BRA,Brésil,South America,2021-01-31,242.053
BRA,Brésil,South America,2021-02-01,240.557
BRA,Brésil,South America,2021-02-02,235.27
BRA,Brésil,South America,2021-02-03,230.217
BRA,Brésil,South America,2021-02-04,226.899
BRA,Brésil,South America,2021-02-05,220.881
BRA,Brésil,South America,2021-02-06,181.59
BRA,Brésil,South America,2021-02-07,215.005
BRA,Brésil,South America,2021-02-08,198.478
BRA,Brésil,South America,2021-02-09,212.476
BRA,Brésil,South America,2021-02-10,214.896
BRA,Brésil,South America,2021-02-11,213.464
BRA,Brésil,South America,2021-02-12,213.917
BRA,Brésil,South America,2021-02-13,243.689
BRA,Brésil,South America,2021-02-14,208.26
BRA,Brésil,South America,2021-02-15,229.899
BRA,Brésil,South America,2021-02-16,216.69
BRA,Brésil,South America,2021-02-17,214.784
BRA,Brésil,South America,2021-02-18,212.859
BRA,Brésil,South America,2021-02-19,214.228
BRA,Brésil,South America,2021-02-20,221.379
BRA,Brésil,South America,2021-02-21,224.247
BRA,Brésil,South America,2021-02-22,220.745
BRA,Brésil,South America,2021-02-23,225.748
BRA,Brésil,South America,2021-02-24,232.349
BRA,Brésil,South America,2021-02-25,241.838
BRA,Brésil,South America,2021-02-26,249.626
BRA,Brésil,South America,2021-02-27,254.103
BRA,Brésil,South America,2021-02-28,257.464
BRA,Brésil,South America,2021-03-01,263.349
BRA,Brésil,South America,2021-03-02,261.474
BRA,Brésil,South America,2021-03-03,264.912
BRA,Brésil,South America,2021-03-04,271.031
BRA,Brésil,South America,2021-03-05,277.971
BRA,Brésil,South America,2021-03-06,283.352
BRA,Brésil,South America,2021-03-07,314.591
BRA,Brésil,South America,2021-03-08,312.292
BRA,Brésil,South America,2021-03-09,319.577
BRA,Brésil,South America,2021-03-10,325.069
BRA,Brésil,South America,2021-03-11,325.277
BRA,Brésil,South America,2021-03-12,332.111
BRA,Brésil,South America,2021-03-13,336.526
BRA,Brésil,South America,2021-03-14,311.863
BRA,Brésil,South America,2021-03-15,314.496
BRA,Brésil,South America,2021-03-16,323.342
BRA,Brésil,South America,2021-03-17,330.35
BRA,Brésil,South America,2021-03-18,338.126
BRA,Brésil,South America,2021-03-19,341.424
BRA,Brésil,South America,2021-03-20,343.367
BRA,Brésil,South America,2021-03-21,346.03
BRA,Brésil,South America,2021-03-22,354.803
BRA,Brésil,South America,2021-03-23,353.84
BRA,Brésil,South America,2021-03-24,353.631
BRA,Brésil,South America,2021-03-25,362.486
BRA,Brésil,South America,2021-03-26,358.235
BRA,Brésil,South America,2021-03-27,362.859
BRA,Brésil,South America,2021-03-28,360.541
BRA,Brésil,South America,2021-03-29,353.574
BRA,Brésil,South America,2021-03-30,354.919
BRA,Brésil,South America,2021-03-31,355.353
BRA,Brésil,South America,2021-04-01,349.264
BRA,Brésil,South America,2021-04-02,339.85
BRA,Brésil,South America,2021-04-03,311.331
BRA,Brésil,South America,2021-04-04,302.617
BRA,Brésil,South America,2021-04-05,295.706
BRA,Brésil,South America,2021-04-06,297.376
BRA,Brésil,South America,2021-04-07,298.712
BRA,Brésil,South America,2021-04-08,295.724
BRA,Brésil,South America,2021-04-09,311.235
BRA,Brésil,South America,2021-04-10,330.267
BRA,Brésil,South America,2021-04-11,334.069
BRA,Brésil,South America,2021-04-12,338.868
BRA,Brésil,South America,2021-04-13,335.647
BRA,Brésil,South America,2021-04-14,322.802
BRA,Brésil,South America,2021-04-15,313.744
BRA,Brésil,South America,2021-04-16,308.674
BRA,Brésil,South America,2021-04-17,305.854
BRA,Brésil,South America,2021-04-18,309.862
BRA,Brésil,South America,2021-04-19,306.393
BRA,Brésil,South America,2021-04-20,297.787
BRA,Brésil,South America,2021-04-21,301.958
BRA,Brésil,South America,2021-04-22,283.142
BRA,Brésil,South America,2021-04-23,271.939
BRA,Brésil,South America,2021-04-24,274.292
BRA,Brésil,South America,2021-04-25,267.297
BRA,Brésil,South America,2021-04-26,265.961
BRA,Brésil,South America,2021-04-27,267.816
BRA,Brésil,South America,2021-04-28,267.82
BRA,Brésil,South America,2021-04-29,284.092
BRA,Brésil,South America,2021-04-30,283.573
BRA,Brésil,South America,2021-05-01,280.769
BRA,Brésil,South America,2021-05-02,278.324
BRA,Brésil,South America,2021-05-03,275.624
BRA,Brésil,South America,2021-05-04,279.132
BRA,Brésil,South America,2021-05-05,274.81
BRA,Brésil,South America,2021-05-06,277.492
BRA,Brésil,South America,2021-05-07,284.585
BRA,Brésil,South America,2021-05-08,282.21
BRA,Brésil,South America,2021-05-09,288.914
BRA,Brésil,South America,2021-05-10,289.305
BRA,Brésil,South America,2021-05-11,286.184
BRA,Brésil,South America,2021-05-12,288.467
BRA,Brésil,South America,2021-05-13,289.281
BRA,Brésil,South America,2021-05-14,293.75
BRA,Brésil,South America,2021-05-15,296.156
BRA,Brésil,South America,2021-05-16,297.364
BRA,Brésil,South America,2021-05-17,300.69
BRA,Brésil,South America,2021-05-18,302.524
BRA,Brésil,South America,2021-05-19,304.223
BRA,Brésil,South America,2021-05-20,309.228
BRA,Brésil,South America,2021-05-21,303.393
BRA,Brésil,South America,2021-05-22,309.765
BRA,Brésil,South America,2021-05-23,306.479
BRA,Brésil,South America,2021-05-24,311.419
FRA,France,Europe,2020-01-24,NA
FRA,France,Europe,2020-01-25,NA
FRA,France,Europe,2020-01-26,NA
FRA,France,Europe,2020-01-27,NA
FRA,France,Europe,2020-01-28,NA
FRA,France,Europe,2020-01-29,0.011
FRA,France,Europe,2020-01-30,0.011
FRA,France,Europe,2020-01-31,0.006
FRA,France,Europe,2020-02-01,0.006
FRA,France,Europe,2020-02-02,0.006
FRA,France,Europe,2020-02-03,0.006
FRA,France,Europe,2020-02-04,0.004
FRA,France,Europe,2020-02-05,0.002
FRA,France,Europe,2020-02-06,0.002
FRA,France,Europe,2020-02-07,0.002
FRA,France,Europe,2020-02-08,0.011
FRA,France,Europe,2020-02-09,0.011
FRA,France,Europe,2020-02-10,0.011
FRA,France,Europe,2020-02-11,0.011
FRA,France,Europe,2020-02-12,0.011
FRA,France,Europe,2020-02-13,0.011
FRA,France,Europe,2020-02-14,0.011
FRA,France,Europe,2020-02-15,0.002
FRA,France,Europe,2020-02-16,0.002
FRA,France,Europe,2020-02-17,0.002
FRA,France,Europe,2020-02-18,0.002
FRA,France,Europe,2020-02-19,0.002
FRA,France,Europe,2020-02-20,0.002
FRA,France,Europe,2020-02-21,0.002
FRA,France,Europe,2020-02-22,0
FRA,France,Europe,2020-02-23,0
FRA,France,Europe,2020-02-24,0
FRA,France,Europe,2020-02-25,0.004
FRA,France,Europe,2020-02-26,0.013
FRA,France,Europe,2020-02-27,0.055
FRA,France,Europe,2020-02-28,0.095
FRA,France,Europe,2020-02-29,0.186
FRA,France,Europe,2020-03-01,0.249
FRA,France,Europe,2020-03-02,0.378
FRA,France,Europe,2020-03-03,0.419
FRA,France,Europe,2020-03-04,0.571
FRA,France,Europe,2020-03-05,0.82
FRA,France,Europe,2020-03-06,1.182
FRA,France,Europe,2020-03-07,1.793
FRA,France,Europe,2020-03-08,2.104
FRA,France,Europe,2020-03-09,2.58
FRA,France,Europe,2020-03-10,3.322
FRA,France,Europe,2020-03-11,4.239
FRA,France,Europe,2020-03-12,3.948
FRA,France,Europe,2020-03-13,6.481
FRA,France,Europe,2020-03-14,7.502
FRA,France,Europe,2020-03-15,7.204
FRA,France,Europe,2020-03-16,11.147
FRA,France,Europe,2020-03-17,12.543
FRA,France,Europe,2020-03-18,14.443
FRA,France,Europe,2020-03-19,18.347
FRA,France,Europe,2020-03-20,19.192
FRA,France,Europe,2020-03-21,21.074
FRA,France,Europe,2020-03-22,25.851
FRA,France,Europe,2020-03-23,28.417
FRA,France,Europe,2020-03-24,30.991
FRA,France,Europe,2020-03-25,34.274
FRA,France,Europe,2020-03-26,38.655
FRA,France,Europe,2020-03-27,42.899
FRA,France,Europe,2020-03-28,49.115
FRA,France,Europe,2020-03-29,49.766
FRA,France,Europe,2020-03-30,51.858
FRA,France,Europe,2020-03-31,63.233
FRA,France,Europe,2020-04-01,67.212
FRA,France,Europe,2020-04-02,63.381
FRA,France,Europe,2020-04-03,66.402
FRA,France,Europe,2020-04-04,20.48
FRA,France,Europe,2020-04-05,16.784
FRA,France,Europe,2020-04-06,13.19
FRA,France,Europe,2020-04-07,-10.322
FRA,France,Europe,2020-04-08,-12.414
FRA,France,Europe,2020-04-09,-8.866
FRA,France,Europe,2020-04-10,-16.602
FRA,France,Europe,2020-04-11,22.554
FRA,France,Europe,2020-04-12,128.043
FRA,France,Europe,2020-04-13,129.073
FRA,France,Europe,2020-04-14,173.346
FRA,France,Europe,2020-04-15,171.978
FRA,France,Europe,2020-04-16,190.572
FRA,France,Europe,2020-04-17,191.261
FRA,France,Europe,2020-04-18,196.253
FRA,France,Europe,2020-04-19,91.266
FRA,France,Europe,2020-04-20,89.798
FRA,France,Europe,2020-04-21,58.543
FRA,France,Europe,2020-04-22,55.566
FRA,France,Europe,2020-04-23,25.356
FRA,France,Europe,2020-04-24,27.301
FRA,France,Europe,2020-04-25,22.802
FRA,France,Europe,2020-04-26,21.831
FRA,France,Europe,2020-04-27,24.451
FRA,France,Europe,2020-04-28,25.436
FRA,France,Europe,2020-04-29,18.554
FRA,France,Europe,2020-04-30,24.745
FRA,France,Europe,2020-05-01,19.913
FRA,France,Europe,2020-05-02,18.04
FRA,France,Europe,2020-05-03,17.465
FRA,France,Europe,2020-05-04,10.86
FRA,France,Europe,2020-05-05,6.599
FRA,France,Europe,2020-05-06,18.421
FRA,France,Europe,2020-05-07,17.412
FRA,France,Europe,2020-05-08,17.423
FRA,France,Europe,2020-05-09,16.866
FRA,France,Europe,2020-05-10,16.63
FRA,France,Europe,2020-05-11,16.105
FRA,France,Europe,2020-05-12,15.336
FRA,France,Europe,2020-05-13,7.692
FRA,France,Europe,2020-05-14,7.483
FRA,France,Europe,2020-05-15,7.445
FRA,France,Europe,2020-05-16,7.204
FRA,France,Europe,2020-05-17,6.973
FRA,France,Europe,2020-05-18,7.248
FRA,France,Europe,2020-05-19,6.715
FRA,France,Europe,2020-05-20,6.633
FRA,France,Europe,2020-05-21,5.84
FRA,France,Europe,2020-05-22,6.354
FRA,France,Europe,2020-05-23,6.631
FRA,France,Europe,2020-05-24,5.406
FRA,France,Europe,2020-05-25,5.155
FRA,France,Europe,2020-05-26,4.635
FRA,France,Europe,2020-05-27,3.979
FRA,France,Europe,2020-05-28,10.483
FRA,France,Europe,2020-05-29,10.141
FRA,France,Europe,2020-05-30,12.781
FRA,France,Europe,2020-05-31,14.198
FRA,France,Europe,2020-06-01,14.372
FRA,France,Europe,2020-06-02,12.464
FRA,France,Europe,2020-06-03,5.28
FRA,France,Europe,2020-06-04,7.43
FRA,France,Europe,2020-06-05,7.402
FRA,France,Europe,2020-06-06,4.817
FRA,France,Europe,2020-06-07,5.049
FRA,France,Europe,2020-06-08,4.768
FRA,France,Europe,2020-06-09,7.305
FRA,France,Europe,2020-06-10,15.448
FRA,France,Europe,2020-06-11,6.999
FRA,France,Europe,2020-06-12,7.466
FRA,France,Europe,2020-06-13,7.307
FRA,France,Europe,2020-06-14,7.411
FRA,France,Europe,2020-06-15,7.119
FRA,France,Europe,2020-06-16,7.352
FRA,France,Europe,2020-06-17,7.062
FRA,France,Europe,2020-06-18,7.531
FRA,France,Europe,2020-06-19,7.5
FRA,France,Europe,2020-06-20,7.758
FRA,France,Europe,2020-06-21,7.658
FRA,France,Europe,2020-06-22,7.671
FRA,France,Europe,2020-06-23,7.745
FRA,France,Europe,2020-06-24,7.28
FRA,France,Europe,2020-06-25,6.58
FRA,France,Europe,2020-06-26,7.586
FRA,France,Europe,2020-06-27,7.225
FRA,France,Europe,2020-06-28,5.641
FRA,France,Europe,2020-06-29,6.705
FRA,France,Europe,2020-06-30,6.161
FRA,France,Europe,2020-07-01,7.688
FRA,France,Europe,2020-07-02,8.288
FRA,France,Europe,2020-07-03,6.758
FRA,France,Europe,2020-07-04,6.567
FRA,France,Europe,2020-07-05,7.449
FRA,France,Europe,2020-07-06,8.238
FRA,France,Europe,2020-07-07,8.265
FRA,France,Europe,2020-07-08,7.91
FRA,France,Europe,2020-07-09,7.709
FRA,France,Europe,2020-07-10,8.081
FRA,France,Europe,2020-07-11,7.855
FRA,France,Europe,2020-07-12,7.866
FRA,France,Europe,2020-07-13,8.722
FRA,France,Europe,2020-07-14,7.893
FRA,France,Europe,2020-07-15,7.692
FRA,France,Europe,2020-07-16,7.956
FRA,France,Europe,2020-07-17,8.197
FRA,France,Europe,2020-07-18,8.011
FRA,France,Europe,2020-07-19,7.986
FRA,France,Europe,2020-07-20,9.018
FRA,France,Europe,2020-07-21,10.145
FRA,France,Europe,2020-07-22,10.555
FRA,France,Europe,2020-07-23,11.965
FRA,France,Europe,2020-07-24,12.519
FRA,France,Europe,2020-07-25,12.361
FRA,France,Europe,2020-07-26,12.352
FRA,France,Europe,2020-07-27,13.572
FRA,France,Europe,2020-07-28,13.507
FRA,France,Europe,2020-07-29,14.668
FRA,France,Europe,2020-07-30,14.991
FRA,France,Europe,2020-07-31,15.45
FRA,France,Europe,2020-08-01,15.397
FRA,France,Europe,2020-08-02,15.403
FRA,France,Europe,2020-08-03,17.247
FRA,France,Europe,2020-08-04,18.108
FRA,France,Europe,2020-08-05,18.611
FRA,France,Europe,2020-08-06,19.059
FRA,France,Europe,2020-08-07,21.341
FRA,France,Europe,2020-08-08,21.355
FRA,France,Europe,2020-08-09,21.423
FRA,France,Europe,2020-08-10,24.322
FRA,France,Europe,2020-08-11,25.258
FRA,France,Europe,2020-08-12,27.14
FRA,France,Europe,2020-08-13,29.418
FRA,France,Europe,2020-08-14,30.551
FRA,France,Europe,2020-08-15,37.19
FRA,France,Europe,2020-08-16,43.466
FRA,France,Europe,2020-08-17,34.837
FRA,France,Europe,2020-08-18,36.327
FRA,France,Europe,2020-08-19,38.81
FRA,France,Europe,2020-08-20,43.296
FRA,France,Europe,2020-08-21,47.707
FRA,France,Europe,2020-08-22,48.265
FRA,France,Europe,2020-08-23,51.811
FRA,France,Europe,2020-08-24,54.615
FRA,France,Europe,2020-08-25,57.78
FRA,France,Europe,2020-08-26,50.411
FRA,France,Europe,2020-08-27,63.95
FRA,France,Europe,2020-08-28,69.515
FRA,France,Europe,2020-08-29,73.714
FRA,France,Europe,2020-08-30,75.164
FRA,France,Europe,2020-08-31,77.568
FRA,France,Europe,2020-09-01,80.715
FRA,France,Europe,2020-09-02,95.148
FRA,France,Europe,2020-09-03,86.519
FRA,France,Europe,2020-09-04,89.041
FRA,France,Europe,2020-09-05,95.668
FRA,France,Europe,2020-09-06,99.156
FRA,France,Europe,2020-09-07,101.594
FRA,France,Europe,2020-09-08,105.049
FRA,France,Europe,2020-09-09,108.233
FRA,France,Europe,2020-09-10,113.815
FRA,France,Europe,2020-09-11,115.243
FRA,France,Europe,2020-09-12,121.042
FRA,France,Europe,2020-09-13,119.624
FRA,France,Europe,2020-09-14,124.127
FRA,France,Europe,2020-09-15,126.428
FRA,France,Europe,2020-09-16,129.752
FRA,France,Europe,2020-09-17,130.76
FRA,France,Europe,2020-09-18,138.634
FRA,France,Europe,2020-09-19,143.334
FRA,France,Europe,2020-09-20,152.196
FRA,France,Europe,2020-09-21,150.384
FRA,France,Europe,2020-09-22,155.158
FRA,France,Europe,2020-09-23,161.713
FRA,France,Europe,2020-09-24,173.577
FRA,France,Europe,2020-09-25,179.647
FRA,France,Europe,2020-09-26,181.042
FRA,France,Europe,2020-09-27,181.252
FRA,France,Europe,2020-09-28,178.63
FRA,France,Europe,2020-09-29,174.234
FRA,France,Europe,2020-09-30,176.507
FRA,France,Europe,2020-10-01,170.589
FRA,France,Europe,2020-10-02,162.833
FRA,France,Europe,2020-10-03,167.629
FRA,France,Europe,2020-10-04,171.581
FRA,France,Europe,2020-10-05,174.414
FRA,France,Europe,2020-10-06,181.402
FRA,France,Europe,2020-10-07,191.101
FRA,France,Europe,2020-10-08,200.3
FRA,France,Europe,2020-10-09,218.594
FRA,France,Europe,2020-10-10,240.138
FRA,France,Europe,2020-10-11,247.396
FRA,France,Europe,2020-10-12,254.951
FRA,France,Europe,2020-10-13,259.848
FRA,France,Europe,2020-10-14,268.409
FRA,France,Europe,2020-10-15,294.532
FRA,France,Europe,2020-10-16,304.14
FRA,France,Europe,2020-10-17,315.615
FRA,France,Europe,2020-10-18,345.005
FRA,France,Europe,2020-10-19,355.74
FRA,France,Europe,2020-10-20,370.012
FRA,France,Europe,2020-10-21,379.357
FRA,France,Europe,2020-10-22,402.734
FRA,France,Europe,2020-10-23,439.112
FRA,France,Europe,2020-10-24,466.94
FRA,France,Europe,2020-10-25,417.841
FRA,France,Europe,2020-10-26,542
FRA,France,Europe,2020-10-27,571.826
