iso_code,name_fr,continent,date,new_deaths_smoothed
TUR,Turquie,Asia,2021-02-07,114.857
TUR,Turquie,Asia,2021-02-08,111.857
TUR,Turquie,Asia,2021-02-09,108.714
TUR,Turquie,Asia,2021-02-10,105.571
TUR,Turquie,Asia,2021-02-11,102.857
TUR,Turquie,Asia,2021-02-12,101.0
TUR,Turquie,Asia,2021-02-13,98.857
TUR,Turquie,Asia,2021-02-14,96.286
TUR,Turquie,Asia,2021-02-15,94.571
TUR,Turquie,Asia,2021-02-16,93.429
TUR,Turquie,Asia,2021-02-17,92.143
TUR,Turquie,Asia,2021-02-18,90.571
TUR,Turquie,Asia,2021-02-19,88.429
TUR,Turquie,Asia,2021-02-20,86.571
TUR,Turquie,Asia,2021-02-21,84.143
TUR,Turquie,Asia,2021-02-22,82.286
TUR,Turquie,Asia,2021-02-23,80.143
TUR,Turquie,Asia,2021-02-24,78.143
TUR,Turquie,Asia,2021-02-25,76.714
TUR,Turquie,Asia,2021-02-26,75.571
TUR,Turquie,Asia,2021-02-27,74.286
TUR,Turquie,Asia,2021-02-28,72.714
TUR,Turquie,Asia,2021-03-01,71.429
TUR,Turquie,Asia,2021-03-02,70.429
TUR,Turquie,Asia,2021-03-03,69.429
TUR,Turquie,Asia,2021-03-04,68.714
TUR,Turquie,Asia,2021-03-05,67.0
TUR,Turquie,Asia,2021-03-06,66.0
TUR,Turquie,Asia,2021-03-07,65.857
TUR,Turquie,Asia,2021-03-08,65.143
TUR,Turquie,Asia,2021-03-09,64.857
TUR,Turquie,Asia,2021-03-10,65.143
TUR,Turquie,Asia,2021-03-11,64.429
TUR,Turquie,Asia,2021-03-12,65.0
TUR,Turquie,Asia,2021-03-13,65.143
TUR,Turquie,Asia,2021-03-14,65.571
TUR,Turquie,Asia,2021-03-15,65.429
TUR,Turquie,Asia,2021-03-16,66.143
TUR,Turquie,Asia,2021-03-17,67.0
TUR,Turquie,Asia,2021-03-18,69.571
TUR,Turquie,Asia,2021-03-19,72.571
TUR,Turquie,Asia,2021-03-20,76.857
TUR,Turquie,Asia,2021-03-21,81.714
TUR,Turquie,Asia,2021-03-22,89.429
TUR,Turquie,Asia,2021-03-23,99.0
TUR,Turquie,Asia,2021-03-24,109.429
TUR,Turquie,Asia,2021-03-25,120.286
TUR,Turquie,Asia,2021-03-26,129.714
TUR,Turquie,Asia,2021-03-27,137.714
TUR,Turquie,Asia,2021-03-28,145.0
TUR,Turquie,Asia,2021-03-29,150.286
TUR,Turquie,Asia,2021-03-30,152.714
TUR,Turquie,Asia,2021-03-31,153.571
TUR,Turquie,Asia,2021-04-01,156.286
TUR,Turquie,Asia,2021-04-02,160.0
TUR,Turquie,Asia,2021-04-03,165.0
TUR,Turquie,Asia,2021-04-04,169.571
TUR,Turquie,Asia,2021-04-05,175.143
TUR,Turquie,Asia,2021-04-06,183.143
TUR,Turquie,Asia,2021-04-07,200.857
TUR,Turquie,Asia,2021-04-08,212.571
TUR,Turquie,Asia,2021-04-09,223.143
TUR,Turquie,Asia,2021-04-10,232.0
TUR,Turquie,Asia,2021-04-11,239.429
TUR,Turquie,Asia,2021-04-12,246.571
TUR,Turquie,Asia,2021-04-13,255.429
TUR,Turquie,Asia,2021-04-14,255.857
TUR,Turquie,Asia,2021-04-15,261.429
TUR,Turquie,Asia,2021-04-16,266.571
TUR,Turquie,Asia,2021-04-17,272.286
TUR,Turquie,Asia,2021-04-18,283.857
TUR,Turquie,Asia,2021-04-19,297.857
TUR,Turquie,Asia,2021-04-20,308.286
TUR,Turquie,Asia,2021-04-21,320.143
TUR,Turquie,Asia,2021-04-22,328.286
TUR,Turquie,Asia,2021-04-23,336.0
TUR,Turquie,Asia,2021-04-24,343.286
TUR,Turquie,Asia,2021-04-25,347.429
TUR,Turquie,Asia,2021-04-26,349.143
TUR,Turquie,Asia,2021-04-27,349.143
TUR,Turquie,Asia,2021-04-28,346.143
TUR,Turquie,Asia,2021-04-29,344.0
TUR,Turquie,Asia,2021-04-30,351.286
TUR,Turquie,Asia,2021-05-01,356.143
TUR,Turquie,Asia,2021-05-02,355.143
TUR,Turquie,Asia,2021-05-03,354.286
TUR,Turquie,Asia,2021-05-04,352.857
TUR,Turquie,Asia,2021-05-05,355.0
TUR,Turquie,Asia,2021-05-06,350.0
TUR,Turquie,Asia,2021-05-07,333.429
TUR,Turquie,Asia,2021-05-08,320.286
TUR,Turquie,Asia,2021-05-09,312.143
TUR,Turquie,Asia,2021-05-10,302.857
TUR,Turquie,Asia,2021-05-11,294.571
TUR,Turquie,Asia,2021-05-12,276.857
TUR,Turquie,Asia,2021-05-13,267.429
TUR,Turquie,Asia,2021-05-14,262.286
TUR,Turquie,Asia,2021-05-15,255.857
TUR,Turquie,Asia,2021-05-16,247.286
TUR,Turquie,Asia,2021-05-17,238.857
TUR,Turquie,Asia,2021-05-18,228.143
TUR,Turquie,Asia,2021-05-19,228.286
TUR,Turquie,Asia,2021-05-20,223.857
TUR,Turquie,Asia,2021-05-21,219.857
TUR,Turquie,Asia,2021-05-22,219.143
TUR,Turquie,Asia,2021-05-23,215.429
TUR,Turquie,Asia,2021-05-24,209.0
TUR,Turquie,Asia,2021-05-25,205.0
TUR,Turquie,Asia,2021-05-26,195.429
TUR,Turquie,Asia,2021-05-27,192.0
TUR,Turquie,Asia,2021-05-28,184.857
TUR,Turquie,Asia,2021-05-29,171.429
TUR,Turquie,Asia,2021-05-30,162.429
TUR,Turquie,Asia,2021-05-31,154.429
TUR,Turquie,Asia,2021-06-01,147.857
TUR,Turquie,Asia,2021-06-02,140.143
TUR,Turquie,Asia,2021-06-03,130.286
TUR,Turquie,Asia,2021-06-04,120.286
TUR,Turquie,Asia,2021-06-05,113.857
TUR,Turquie,Asia,2021-06-06,108.429
TUR,Turquie,Asia,2021-06-07,104.0
TUR,Turquie,Asia,2021-06-08,97.857
TUR,Turquie,Asia,2021-06-09,94.286
TUR,Turquie,Asia,2021-06-10,91.714
TUR,Turquie,Asia,2021-06-11,88.143
TUR,Turquie,Asia,2021-06-12,85.714
TUR,Turquie,Asia,2021-06-13,79.571
TUR,Turquie,Asia,2021-06-14,77.143
TUR,Turquie,Asia,2021-06-15,76.857
TUR,Turquie,Asia,2021-06-16,74.571
TUR,Turquie,Asia,2021-06-17,69.714
TUR,Turquie,Asia,2021-06-18,68.286
TUR,Turquie,Asia,2021-06-19,64.857
TUR,Turquie,Asia,2021-06-20,66.286
TUR,Turquie,Asia,2021-06-21,63.0
TUR,Turquie,Asia,2021-06-22,59.143
TUR,Turquie,Asia,2021-06-23,58.286
TUR,Turquie,Asia,2021-06-24,57.857
TUR,Turquie,Asia,2021-06-25,57.429
TUR,Turquie,Asia,2021-06-26,57.429
TUR,Turquie,Asia,2021-06-27,55.857
TUR,Turquie,Asia,2021-06-28,56.857
TUR,Turquie,Asia,2021-06-29,56.286
TUR,Turquie,Asia,2021-06-30,53.429
TUR,Turquie,Asia,2021-07-01,51.0
TUR,Turquie,Asia,2021-07-02,50.857
TUR,Turquie,Asia,2021-07-03,50.0
TUR,Turquie,Asia,2021-07-04,49.714
TUR,Turquie,Asia,2021-07-05,46.429
TUR,Turquie,Asia,2021-07-06,44.143
TUR,Turquie,Asia,2021-07-07,45.143
TUR,Turquie,Asia,2021-07-08,46.0
UKR,Ukraine,Europe,2021-01-01,168.857
UKR,Ukraine,Europe,2021-01-02,158.429
UKR,Ukraine,Europe,2021-01-03,165.429
UKR,Ukraine,Europe,2021-01-04,165.286
UKR,Ukraine,Europe,2021-01-05,161.143
UKR,Ukraine,Europe,2021-01-06,159.0
UKR,Ukraine,Europe,2021-01-07,150.429
UKR,Ukraine,Europe,2021-01-08,142.143
UKR,Ukraine,Europe,2021-01-09,146.857
UKR,Ukraine,Europe,2021-01-10,144.429
UKR,Ukraine,Europe,2021-01-11,143.857
UKR,Ukraine,Europe,2021-01-12,140.857
UKR,Ukraine,Europe,2021-01-13,135.714
UKR,Ukraine,Europe,2021-01-14,138.0
UKR,Ukraine,Europe,2021-01-15,149.571
UKR,Ukraine,Europe,2021-01-16,158.714
UKR,Ukraine,Europe,2021-01-17,160.857
UKR,Ukraine,Europe,2021-01-18,161.143
UKR,Ukraine,Europe,2021-01-19,160.286
UKR,Ukraine,Europe,2021-01-20,163.286
UKR,Ukraine,Europe,2021-01-21,174.429
UKR,Ukraine,Europe,2021-01-22,174.143
UKR,Ukraine,Europe,2021-01-23,170.429
UKR,Ukraine,Europe,2021-01-24,165.571
UKR,Ukraine,Europe,2021-01-25,164.857
UKR,Ukraine,Europe,2021-01-26,158.714
UKR,Ukraine,Europe,2021-01-27,149.0
UKR,Ukraine,Europe,2021-01-28,135.429
UKR,Ukraine,Europe,2021-01-29,130.286
UKR,Ukraine,Europe,2021-01-30,134.143
UKR,Ukraine,Europe,2021-01-31,133.429
UKR,Ukraine,Europe,2021-02-01,132.857
UKR,Ukraine,Europe,2021-02-02,136.0
UKR,Ukraine,Europe,2021-02-03,138.429
UKR,Ukraine,Europe,2021-02-04,137.143
UKR,Ukraine,Europe,2021-02-05,141.286
UKR,Ukraine,Europe,2021-02-06,138.0
UKR,Ukraine,Europe,2021-02-07,138.286
UKR,Ukraine,Europe,2021-02-08,136.143
UKR,Ukraine,Europe,2021-02-09,131.714
UKR,Ukraine,Europe,2021-02-10,131.286
UKR,Ukraine,Europe,2021-02-11,128.714
UKR,Ukraine,Europe,2021-02-12,122.571
UKR,Ukraine,Europe,2021-02-13,120.429
UKR,Ukraine,Europe,2021-02-14,114.714
UKR,Ukraine,Europe,2021-02-15,116.857
UKR,Ukraine,Europe,2021-02-16,120.0
UKR,Ukraine,Europe,2021-02-17,117.429
UKR,Ukraine,Europe,2021-02-18,123.0
UKR,Ukraine,Europe,2021-02-19,123.286
UKR,Ukraine,Europe,2021-02-20,118.0
UKR,Ukraine,Europe,2021-02-21,119.857
UKR,Ukraine,Europe,2021-02-22,118.429
UKR,Ukraine,Europe,2021-02-23,118.286
UKR,Ukraine,Europe,2021-02-24,118.571
UKR,Ukraine,Europe,2021-02-25,114.286
UKR,Ukraine,Europe,2021-02-26,118.0
UKR,Ukraine,Europe,2021-02-27,128.857
UKR,Ukraine,Europe,2021-02-28,133.429
UKR,Ukraine,Europe,2021-03-01,135.571
UKR,Ukraine,Europe,2021-03-02,137.143
UKR,Ukraine,Europe,2021-03-03,142.429
UKR,Ukraine,Europe,2021-03-04,150.714
UKR,Ukraine,Europe,2021-03-05,154.429
UKR,Ukraine,Europe,2021-03-06,155.143
UKR,Ukraine,Europe,2021-03-07,156.857
UKR,Ukraine,Europe,2021-03-08,162.286
UKR,Ukraine,Europe,2021-03-09,149.714
UKR,Ukraine,Europe,2021-03-10,154.429
UKR,Ukraine,Europe,2021-03-11,164.143
UKR,Ukraine,Europe,2021-03-12,172.429
UKR,Ukraine,Europe,2021-03-13,184.571
UKR,Ukraine,Europe,2021-03-14,190.429
UKR,Ukraine,Europe,2021-03-15,193.286
UKR,Ukraine,Europe,2021-03-16,220.143
UKR,Ukraine,Europe,2021-03-17,230.0
UKR,Ukraine,Europe,2021-03-18,230.857
UKR,Ukraine,Europe,2021-03-19,234.857
UKR,Ukraine,Europe,2021-03-20,237.143
UKR,Ukraine,Europe,2021-03-21,239.857
UKR,Ukraine,Europe,2021-03-22,244.0
UKR,Ukraine,Europe,2021-03-23,254.143
UKR,Ukraine,Europe,2021-03-24,261.857
UKR,Ukraine,Europe,2021-03-25,275.143
UKR,Ukraine,Europe,2021-03-26,284.286
UKR,Ukraine,Europe,2021-03-27,288.429
UKR,Ukraine,Europe,2021-03-28,293.857
UKR,Ukraine,Europe,2021-03-29,296.429
UKR,Ukraine,Europe,2021-03-30,289.286
UKR,Ukraine,Europe,2021-03-31,298.286
UKR,Ukraine,Europe,2021-04-01,306.857
UKR,Ukraine,Europe,2021-04-02,322.571
UKR,Ukraine,Europe,2021-04-03,338.0
UKR,Ukraine,Europe,2021-04-04,346.143
UKR,Ukraine,Europe,2021-04-05,357.571
UKR,Ukraine,Europe,2021-04-06,378.429
UKR,Ukraine,Europe,2021-04-07,388.857
UKR,Ukraine,Europe,2021-04-08,394.857
UKR,Ukraine,Europe,2021-04-09,392.571
UKR,Ukraine,Europe,2021-04-10,392.857
UKR,Ukraine,Europe,2021-04-11,389.143
UKR,Ukraine,Europe,2021-04-12,393.857
UKR,Ukraine,Europe,2021-04-13,397.857
UKR,Ukraine,Europe,2021-04-14,396.0
UKR,Ukraine,Europe,2021-04-15,391.429
UKR,Ukraine,Europe,2021-04-16,394.0
UKR,Ukraine,Europe,2021-04-17,399.857
UKR,Ukraine,Europe,2021-04-18,402.286
UKR,Ukraine,Europe,2021-04-19,391.857
UKR,Ukraine,Europe,2021-04-20,378.857
UKR,Ukraine,Europe,2021-04-21,373.571
UKR,Ukraine,Europe,2021-04-22,378.857
UKR,Ukraine,Europe,2021-04-23,378.714
UKR,Ukraine,Europe,2021-04-24,372.286
UKR,Ukraine,Europe,2021-04-25,369.571
UKR,Ukraine,Europe,2021-04-26,366.857
UKR,Ukraine,Europe,2021-04-27,376.286
UKR,Ukraine,Europe,2021-04-28,378.0
UKR,Ukraine,Europe,2021-04-29,366.571
UKR,Ukraine,Europe,2021-04-30,348.571
UKR,Ukraine,Europe,2021-05-01,342.429
UKR,Ukraine,Europe,2021-05-02,332.286
UKR,Ukraine,Europe,2021-05-03,326.286
UKR,Ukraine,Europe,2021-05-04,288.286
UKR,Ukraine,Europe,2021-05-05,248.429
UKR,Ukraine,Europe,2021-05-06,246.286
UKR,Ukraine,Europe,2021-05-07,256.286
UKR,Ukraine,Europe,2021-05-08,259.143
UKR,Ukraine,Europe,2021-05-09,263.857
UKR,Ukraine,Europe,2021-05-10,258.857
UKR,Ukraine,Europe,2021-05-11,251.857
UKR,Ukraine,Europe,2021-05-12,279.714
UKR,Ukraine,Europe,2021-05-13,275.714
UKR,Ukraine,Europe,2021-05-14,262.429
UKR,Ukraine,Europe,2021-05-15,255.143
UKR,Ukraine,Europe,2021-05-16,246.429
UKR,Ukraine,Europe,2021-05-17,244.714
UKR,Ukraine,Europe,2021-05-18,268.714
UKR,Ukraine,Europe,2021-05-19,250.0
UKR,Ukraine,Europe,2021-05-20,229.429
UKR,Ukraine,Europe,2021-05-21,217.429
UKR,Ukraine,Europe,2021-05-22,197.0
UKR,Ukraine,Europe,2021-05-23,190.571
UKR,Ukraine,Europe,2021-05-24,184.714
UKR,Ukraine,Europe,2021-05-25,179.571
UKR,Ukraine,Europe,2021-05-26,177.143
UKR,Ukraine,Europe,2021-05-27,174.429
UKR,Ukraine,Europe,2021-05-28,168.0
UKR,Ukraine,Europe,2021-05-29,164.857
UKR,Ukraine,Europe,2021-05-30,164.429
UKR,Ukraine,Europe,2021-05-31,164.0
UKR,Ukraine,Europe,2021-06-01,151.429
UKR,Ukraine,Europe,2021-06-02,144.143
UKR,Ukraine,Europe,2021-06-03,132.429
UKR,Ukraine,Europe,2021-06-04,123.571
UKR,Ukraine,Europe,2021-06-05,113.857
UKR,Ukraine,Europe,2021-06-06,107.714
UKR,Ukraine,Europe,2021-06-07,103.143
UKR,Ukraine,Europe,2021-06-08,96.857
UKR,Ukraine,Europe,2021-06-09,85.143
UKR,Ukraine,Europe,2021-06-10,84.571
UKR,Ukraine,Europe,2021-06-11,80.857
UKR,Ukraine,Europe,2021-06-12,78.143
UKR,Ukraine,Europe,2021-06-13,76.714
UKR,Ukraine,Europe,2021-06-14,73.857
UKR,Ukraine,Europe,2021-06-15,67.714
UKR,Ukraine,Europe,2021-06-16,68.143
UKR,Ukraine,Europe,2021-06-17,62.0
UKR,Ukraine,Europe,2021-06-18,59.143
UKR,Ukraine,Europe,2021-06-19,54.857
UKR,Ukraine,Europe,2021-06-20,53.714
UKR,Ukraine,Europe,2021-06-21,54.286
UKR,Ukraine,Europe,2021-06-22,46.571
UKR,Ukraine,Europe,2021-06-23,45.571
UKR,Ukraine,Europe,2021-06-24,46.429
UKR,Ukraine,Europe,2021-06-25,47.429
UKR,Ukraine,Europe,2021-06-26,47.286
UKR,Ukraine,Europe,2021-06-27,46.714
UKR,Ukraine,Europe,2021-06-28,46.429
UKR,Ukraine,Europe,2021-06-29,44.429
UKR,Ukraine,Europe,2021-06-30,40.286
UKR,Ukraine,Europe,2021-07-01,39.714
UKR,Ukraine,Europe,2021-07-02,36.857
UKR,Ukraine,Europe,2021-07-03,37.429
UKR,Ukraine,Europe,2021-07-04,37.143
UKR,Ukraine,Europe,2021-07-05,38.143
UKR,Ukraine,Europe,2021-07-06,40.571
UKR,Ukraine,Europe,2021-07-07,39.857
UKR,Ukraine,Europe,2021-07-08,35.714
